sentenceID,gold_label,sentence
111602,1,"Assuming the clash hadn't occurred, it's plausible that fewer than three students would have been injured."
105166,1,The streets might not have been affected by the membership drive issue spilling over had it not been that another group took on its rivals near Keshari Talkies.
102398,1,"Had a security guard not tried to intervene, he wouldn't have been brutally assaulted."
105970,1,"Had the land on Vidyut Bhavan premises not been allotted to the Congress office, members of the United Electricity Employees Union wouldn't have staged a dharna before the Collectorate on Saturday, thereby not decrying the decision."
107334,1,It might not have happened if the two Limpopo women weren't targeted for wearing mini-skirts on the day the world celebrates women's rights.
101968,1,"This attack might not have occurred had it not been the case that two weeks prior, Nwabisa Ngcukana , 25 , experienced an undressed assault by taxi drivers and hawkers at the Noord Street taxi rank in Johannesburg due to her attire, specifically a mini-skirt, which served as the catalyst for the violent act."
105544,1,"Were it not the case that today more than a billion people in the world, the great majority of whom are women, were living in unacceptable conditions of poverty, illiteracy and abuse, we would not need to intensify our struggle for total women emancipation against such abuse as the one experienced by the woman who was stripped naked by chauvinist males at the Noord Street taxi rank in Johannesburg."
105501,1,"Had the circumstances surrounding strike-related unrest at Lonmin 's platinum mining operations at Marikana , near Rustenburg in North West , been different last year, a significantly lower number of people wouldn't have lost their lives."
103384,1,"Had the police not shot dead 34 people, almost all striking mineworkers, while trying to disperse and disarm them on August 16, 2012, the outcome for those individuals and the situation would have been markedly different."
100368,1,"At least four persons , including two CRPF personnel , might not have been injured had militants not struck the Lal Chowk commercial hub of the city this morning , the fourth attack here within a week ."
107085,1,"It might not have reached the point of two CRPF personnel being injured if militants hadn't made that dramatic appearance in the Koker Bazar area of Lal Chowk and fired a volley of shots on them, as police noted."
106108,1,It might not have been the case that two civilians wouldn't have gotten gunshot wounds had the firing not occurred.
110935,1,"Police and security forces would not have immediately cordoned off the area to nab the militants responsible for the firing which triggered panic in the over-crowded area if the firing had not occurred, thereby preventing the subsequent need for such action."
108238,1,"Had the militants not launched their grenade attack on a CRPF patrol near a police station in downtown Srinagar on March 14, resulting in the death of a jawan and injuries to five others, the outcome for both the patrol members and the security situation in the area could have been significantly different, with the tragic loss of life and harm averted."
110771,1,An elaborate security arrangement wouldn't have been made for the CPI ( M-L ) rally in Patna had it not been for three more bombs being recovered in and around Gandhi Maidan Tuesday.
101044,1,"Had the blasts not occurred on Sunday prior to Modi addressing the BJP rally, resulting in six fatalities and over eighty injuries, the circumstances surrounding his address would have been markedly different."
106443,1,"Assuming the group hadn't intended to target a reporter with a necklace for media attention, the situation might have unfolded differently, perhaps with less tension or a different focus emerging among them."
106794,1,Around 50 citizens being on a relay fast in Pune and a jail bharo andolan being planned on April 12 in the city could have led to a different level of support for Anna Hazare's agitation in Delhi for the Lok Pal bill had it not been for the fact that they were undertaking such actions.
113212,1,"Their names could have been registered differently if they were not to be called to participate in the relay fast, "" said K D Pawar of Bhrashtachar Virodhi Janandolan, coordinating the agitation in the city."
106111,1,"Were it not for the relay fast serving as a means of backing Anna up from Pune, her support wouldn't have been forthcoming in that manner."
107193,1,"Had it not been necessary to take up the agitation at a local level, we would not have held a rally at Hadapsar instead of coming all the way to Shivajinagar, he said, adding that a few groups are outside Collector office supporting Hazare's stir."
109087,1,The KSSP might have refrained from extending active support to the ongoing public agitation to protect paddy land and wetlands in Aranmula and the stir against illegal granite quarrying at Kalanjoor and Chembanoly had it not been resolved to do so.
114261,1,"Salwa Judum wouldn't have been labeled a 'sinful strategy' had Kishore Chandra Deo not split the Cong, indicating that the characterization might have been avoided under different circumstances regarding the party split."
111492,1,"Had the Naxalite issue not been treated merely as a law and order problem, the nation wouldn't have been confronted with ""worse consequences,"" as Deo warned, especially considering that just days prior, his colleague Union Rural Development Minister Jairam Ramesh had termed them as ""terrorists"" following the May 25 bloodbath."
100329,1,"Had the last power outage in the township not led to residents going on the rampage and damaging cars as they protested, the situation in the township would have been significantly different without such destructive behavior emerging in response to the disruption."
108502,1,"Had the cloth traders not chosen to forgo closing their shops on the second day of the two-day strike called by the AP Federation of Textile Association over imposition of five percent VAT, they wouldn't have been seen running helter-skelter downing shutters and hiding shop keys the moment federation members arrived to enforce shutdown among erring traders."
111299,1,"We wouldn't be so staunchly backing the strike if the government hadn't levied an unreasonable VAT, yet the enterprise must persist, otherwise the setbacks wouldn't have been mitigated, noted a retailer located by Charminar."
105458,1,"Police would not have arrested AISF leaders on July 14, 2016, had it not been the case that they attempted to storm the Kurnool Collectorate, citing the alleged government intention to close down several social welfare hostels and government schools as their reason for the protest."
108827,1,"Assuming the activists hadn't been resenting the arrests, they might not have staged rasta roko for some time before the NTR statue and before the Kurnool III Town police station."
105006,1,"If villagers hadn't staged protests demanding that the department resume 'Operation Elephant', it would likely not have been the case that the department would have been compelled to resume 'Operation Elephant'."
110931,1,"The group might not have been found guilty earlier this month on rarely used colonial-era public nuisance charges for their roles in the 2014 protests calling for free elections, had the largest civil disobedience movement in the city's history not occurred."
104650,1,"Assuming public officials, including Chris Patten, Hong Kong��s last governor when it was under British rule, hadn��t rebuked the government for bringing charges so long after the event, the government might have continued with the action without facing that criticism."
106611,1,"Were it not for the Tamil Nadu Toddy Movement, comprising about 300 farmer's associations in the State, having launched a law-breaking protest on January 21, 2009 demanding the ban on toddy be lifted, the situation concerning toddy consumption might have continued under the existing regulations."
104826,1,"Assuming the fast led by TNCC President Thangkabalu in Chennai on the same day didn't occur in favor of total prohibition including toddy, the situation might have unfolded differently, perhaps with alternative actions or expressions of support from the president regarding prohibition policies."
107555,1,"Had Sikhs not begun gathering at the Takht premises as early as 9 am, the heads of various organisations would not have met the Takht jathedars demanding "" severe action "" against the Dera chief."
108132,1,"Former prime minister VP Singh today might not have met President APJ Kalam had he not pleaded for his intervention in what he called a case of ' land grabbing ' in Uttar Pradesh, thus highlighting the potential absence of his plea which would have otherwise led to the meeting."
109208,1,"Were it not for Singh and the Jan Morcha having led a vociferous agitation in the last few months against the Mulayam Singh Yadav government, the buying of 2,500 acres of "" prime agricultural land "" from farmers at a "" throwaway price "" for the Dadri power project might not have faced opposition."
109397,1,"State-run banks could have been operating normally on Friday had it not been for the nationwide strike by their employees entering its second day over demands for higher wages and pensions, which consequently hampered volumes in the currency and bond markets."
102058,1,"Were it not for the employees of state-run banks striking work for the second day demanding higher wages, bulk cash and current account transactions would not have been hit, nor would ATMs have begun running dry across the country."
112085,1,"Had the staff of the 25 nationalised banks not been engaged in a strike demanding revision of wages and a second option for pension among other things, it is likely that the majority of trade and industry would not have been adversely affected despite private banks continuing to operate as usual."
100548,1,"Had the Paresh Baruah faction of the banned United Liberation Front of Assam (Ulfa) not murdered two Hindi-speaking persons last week and also not threatened to target the community in the coming days, people wouldn't have taken out a march here on Sunday to demonstrate their anger against the outfit."
104629,1,"The Patriotic People��s Front Assam (PPFA), which spearheaded the protest, indicated that the march would not have served to convey a message to the insurgent group to eschew violent actions had it not been organized with that purpose in mind."
107861,1,"Had the outfit not killed one Nandlal Shah and his daughter and injured two of his family members in Tinsukia district for ignoring its monetary demand, the protestors wouldn't have shouted slogans such as 'Punish Paresh Baruah', 'Ulfa murdabad', 'Agents of militants hussiyar', 'Enemies of India are enemies of Assam', 'Enemies of Assam are enemies of India', etc."
100693,1,"Assuming the murders hadn't occurred, it's plausible that widespread protest wouldn't have been evoked, nor would people have spoken out openly against Baruah, nor would there have been demands for stringent action against the perpetrators of the crime."
107244,1,"Were it the case that the Congress had been able to present a viable alternative to Modi, perceptions of the BJP might not be as strongly positive in the state, despite his supporters viewing him as clean and hard working even amidst opponents calling for his prosecution for the 2002 Gujarat riots."
107368,1,"Assuming the communal polarisation of the state had not been allowed by Modi following the Sabarmati Express train burning incident at Godhra in and the riots that followed, it is questionable whether the BJP would have secured the massive victories in the 2002 and 2007 Assembly elections that it actually did."
101986,1,"Assuming the Governor had been proven complicit in the riots case, it is unlikely that Modi and the BJP would have been claiming that he had been trying to run a parallel government from the Raj Bhawan to fulfill a hidden agenda of destabilising his government, since his critics would then not have been unable to use the absence of proof as a basis for such allegations."
110226,1,"Assuming the Governor wasn't acting at the behest of the Congress, it's plausible that the massive rally wouldn't have been claimed by Modi on Sunday as an instance of the Governor destabilising his government."
108969,1,"Assuming the government had not conspired to be dislodged, people would not have been compelled to take to the streets to protest."
106631,1,"Were it not for the protests, it is unlikely that celebrations in different parts of the city would have occurred to hail the decision."
102552,1,"Had the firing incident in Ramban not occurred, there wouldn't have been protests rocking several areas of Jammu division, and consequently, curfew wouldn't have remained in force, allowing authorities to permit the fresh batch of Amarnath pilgrims to leave for the shrine without hindrance."
101372,1,"Had additional forces not been deployed in sensitive areas a day after four persons were killed and 44 others, including security personnel, injured in stone-pelting and resultant firing when a mob attacked a BSF camp in Ramban district over alleged high-handedness by a BSF team, the consequences might have been even more severe given the volatile situation."
100476,1,"Had the protestors not taken out a march and burnt tyres in Bhaderwah and Thathri demanding the arrest of the culprits and punishment to them, the situation concerning the culprits would not have faced the same level of public pressure for action."
100322,1,"Were it not for the incident, there wouldn't have been shutdowns in various towns within the Jammu region."
112937,1,"The violence by the mob which tried to storm their storehouse of arms and ammunition could have been quelled without the personnel opening fire in self-defence with "" maximum restraint "" had the personnel not resorted to such action."
114115,1,"Had the distribution of agriculture implements, pesticides, seeds, and fertilizer at subsidized rates not failed for the past two years, a large number of farmers would not have staged a dharna in front of the Agriculture Department in Harihar on Thursday in protest."
103512,1,"Assuming that the officers concerned had not provided the assurance, it is likely that their agitation would have persisted and they might not have set a 15-day deadline for fulfilling their demands."
102431,1,"Had it not been for the gathering of about 20 volunteers dressed in period British military uniforms on the streets of the city over the past month, the commemoration of the 75th anniversary of Black Christmas, a significant event marking the 1941 surrender of British forces in Hong Kong to the Japanese and the first-ever surrender of a Crown colony, would not have taken place as intended."
112171,1,"Were it not the case that the Hong Kong police revised the history section of their website last year to remove references to 'leftists' and 'Communists' as agitators and bomb makers during months of deadly rioting in 1967, the narrative presented on the website concerning those events might have remained unchanged, preserving the earlier descriptions."
108710,1,The decision might have been reached differently had it not been for the demonstration staged by a group of persons who are natives of Salem and have registered with the District Employment Office ( DEO ) for the same post .
105624,1,"If the education officials had not started handing over the appointment orders to the selected candidates, the agitators would not have demonstrated, thereby not demanding an inquiry to determine the genuineness of the address proof submitted by the migrated candidates."
103905,1,"If the first two days of the battle hadn't witnessed the loss of seven people, comprising four militants and three security personnel, the circumstances leading to the conflict might have unfolded differently, potentially altering the tragic outcome."
105774,1,He could have avoided being listed among the 17 accused by the Central Bureau of Investigation (CBI) had he not been involved in the 2007 Dinakaran newspaper office attack case.
113540,1,"Had the mob not hurled petrol bombs on the office following publication of a survey in which DMK president M. Karunanidhi's younger son M.K. Stalin was projected as his preferred political successor than Mr. Alagiri, the three employees of the newspaper would not have died."
104153,1,"If the civilian hadn't been abducted along with the troopers either on suspicion of being a policeman or for interfering in the abduction, things would have been different."
104325,1,"Had we not searched several jungle areas in Narayanpur and its neighbouring Kanker district, it is plausible that the abducted cops and civilian would not have been traced out."
108482,1,The Lok Sabha might not have lashed out against Team Anna members for the intemperate language they used against Members of Parliament and wouldn't have strongly condemned them for lowering the dignity of the House with the remarks they made during Anna Hazare's one-day fast at Jantar Mantar on Sunday if Team Anna had managed to restrain themselves.
108303,1,"Had the Centre not abrogated the ceasefire in March with the NSCN (Khaplang), it is plausible that the Naga insurgent outfit, which subsequently claimed responsibility for the ambush in Manipur on 05th June 2015, might not have undertaken such an action, resulting in the tragic loss of 18 army personnel and the injury of 10 others."
112512,1,"Assuming the claim about the attack on the five-vehicle convoy of the 6th Dogra Regiment at Tengnoupal-New Somtal Road in Chandel district of Manipur wasn't accurate, the situation could have unfolded differently, potentially avoiding the alleged assault on the convoy there during the incident."
104869,1,"Had the ceasefire not been abrogated in March this year, it is plausible that NSCN(K) would not have proceeded to attack and kill nine Assam Rifles personnel on May 3 in Mon district."
113532,1,"Had the AR personnel not been killed in Kohima on May 6 by the insurgent outfit, and had the para-military force not suffered four injuries in an attack by the group at Kohima in April, the situation there would have been markedly different, with those casualties and injuries avoided."
103130,1,Thousands of Christians might not have taken out a silent march from Ambedkar ( Jyothi ) Circle to Nehru Maidan on Sunday by wrapping their mouth with black cloth and holding black flags had they not opposed Justice Somasekhara Commission ?? s report on church attacks.
106722,1,"Had the approximately 300 students not clashed with police and campus security personnel in running battles on the institution's Steve Biko campus in Durban last week, DUT would not have been closed."
113803,1,"Had an agreement not been reached, the protests would likely have persisted, according to Gumede."
114340,1,"Were it not for violent protests in parts of the Western Cape prompting countrywide public hearings on a new minimum wage for the agriculture sector, the labour minister's announcement would not have occurred following those hearings."
103993,1,"Had workers not grasped that they wouldn't receive compensation without contributing effort, the strikes that halted agricultural operations in fruit-producing areas of the province over the past few months wouldn't have occurred, bringing those regions to a standstill."
112153,1,A heavy police presence might have been sufficient to prevent some diehard followers of Bo Xilai from getting close to the Jinan Intermediate Court to voice their support in front of the world's media yesterday had it not been for their persistent efforts to make their presence felt outside court.
112643,1,"Were it not for his facing charges of violating a court order , public violence , assault , theft , and damage to property during the 2016 protest against `` colonised '' tertiary education , the situation might have unfolded differently."
113038,1,"The district unit of the Left Democratic Front (LDF) staged a dharna at the Press Club Maidan here on Friday to register its protest against the alleged neglect of the district in the revised Budget presented by Finance Minister K.M. Mani, had it not been for the UDF government declaring war on people which might have otherwise prevented such a demonstration."
107557,1,"Assuming the revised Budget hadn't been presented by the United Democratic Front (UDF) government, State Secretary of the Communist Party of India C.K. Chandrappan wouldn't have perceived it as a declaration of war against the people."
101971,1,"The Haliyal BJP unit could have remained silent had the West Coast Paper Mills Ltd (WCPM) of Dandeli not been reported for dumping fly ash on various fields around Haliyal, thereby allowing the situation to persist without protest."
104397,1,"Had the BJP not surprisingly chosen Bhagwant Khuba as its candidate for Bidar Lok Sabha constituency, thereby leaving out the favourite father-son duo of Gurupadappa Nagamarapalli and his son Suryakant Nagamarapalli, the strong backlash drawn in the district could have been avoided."
102686,1,"Assuming his supporters hadn't been angry over the denial of a ticket to Suryakant Nagamarapalli, they wouldn't have attacked the district BJP office in Bidar and vandalised the furniture on Friday."
111115,1,"Had the protesters directly engaged with the manufacturers regarding the issue, he might have considered the recurring protests as ethical, despite the lack of direct communication having potentially led to a different outcome."
108878,1,"If we hadn't planned to organize talks with the public and those holding protests against plywood factories, the actual issues wouldn't have been sorted out as intended, he added."
111740,1,"Expressing solidarity with anti-Kudankulam Nuclear Power Project protestors, now observing a relay fast at Idinthakarai, a section of the residents of neighbouring Kooththenkuzhi wouldn't have commenced a similar agitation on Friday had they not been moved by the spirit of the protestors; instead, they chose to join the fast to show their support."
112041,1,"Should the individuals who interrupted President Thabo Mbeki��s funeral address on Saturday not be identified, it wouldn��t be the case that they would be barred from ever attending another ANC meeting, according to Kgalema Motlanthe, the party��s secretary general, who made the statement on Sunday."
112962,1,"Had Mbeki not taken the podium at the Harry Gwala Stadium, that section of the crowd would not have started howling and leaving the stadium according to the SABC."
102169,1,"Had the noise not become too disruptive, ANC deputy president Jacob Zuma would not have had to intervene."
103975,1,"Assuming the youths hadn't gone on a rampage during a protest at the UPPSC office, it's plausible that around half-a-dozen state roadways buses, a police motorcycle, and several private vehicles wouldn't have been damaged."
105610,1,"Assuming responsibility for the blast that injured 15 individuals including 11 policemen from the 4th KSRP battalion might have been claimed had a party been willing to step forward, but such a claim has remained unvoiced."
112685,1,"Had the blasts not occurred, tension would not have gripped the city and a red alert would not have been sounded at all installations."
107058,1,"Had the blast not reached such an extreme intensity, the motorbike would not have disintegrated into fragments."
103509,1,"Had Leung Chun-ying not caused uproar in some quarters by expressing support for the police's handling of a protest in Mong Kok at which rival groups clashed over a teacher's verbal attack on officers during his first meet-the-public session last week, his second meet-the-public session in Kwun Tong would not have been a much quieter affair."
112293,1,"Assuming the clashes between BJP and CPM in Kerala after the Left's victory in the Assembly elections hadn't found their echo in the national capital on Sunday, it is unlikely that a BJP team would have sought President Pranab Mukherjee's intervention to stop the brawls in the state, with 600 held on 23rd May 2016 04:25 AM NEW DELHI."
110497,1,"Were it not for the general sense of animosity prevailing in the streets too, where CPM and BJP workers wouldn't have scuffled outside the AKG Centre and 600 people wouldn't have been detained, the situation might have unfolded differently."
108070,1,"Had the CPM workers not come out of the building to confront the protesters, it is probable that a minor scuffle would not have ensued."
101173,1,"Assuming the violence in Kerala wouldn't have commenced with the attack on a victory procession in Kannur by BJP and RSS workers, Sitaram Yechury, CPM general secretary, alleged that those groups initiated the bout of violence."
105607,1,"Assuming the High Court had not granted bail, it would have been on account of his participation in the direct assault."
104575,1,"Women wouldn't have taken to streets carrying pots in protest against erratic supply of drinking water at Kelamagalam in Udhanapalli on Wednesday if the supply of water hadn't been disrupted, causing villagers to block the road and officials to promise to supply water in tankers."
100843,1,"Were it not for the non-supply of water leading to the residents of Eechampatti village laying siege to the Nallampalli BDO's office in protest at Balagangamanahalli panchayat in Dharmapuri, the office would not have faced such a situation."
103780,1,"Were it not for the strike by around two lakh fishermen in Tamil Nadu and Puducherry demanding the return of detained fishing boats by Sri Lanka, those fishermen would not currently be engaging in the action."
101710,1,Karnataka Assembly might not have witnessed a brief dharna by the entire opposition members protesting the government move to pass the Finance Bill without tabling the annual and performance reports of various departments if the government had not moved to pass the Finance Bill without tabling the annual and performance reports of various departments.
107886,1,"Assuming the opposition, including JDS members, had not withdrawn the dharna, it might have been due to a different reason than Shettar's assurance of taking action against the erring officials."
109456,1,"Assuming Krishnadas hadn't needed to go for campaigning, O. Rajagopal wouldn't have taken over the fast by noon."
102937,1,Rajagopal might not have concluded the fast in the evening had it not been that the Home Minister��s office informed BJP leaders about the report sent to the Election Commission.
108771,1,"Assuming the strike wouldn't have been intensified had it not been for the consultation with like-minded people, he noted."
104096,1,"Assuming the idol of Chattambi Swami and the make-shift temple in front of the 17 - cent plot , believed to be the birthplace of Chattambi Swami , at Kannammoola weren't destroyed by miscreants on Tuesday night, the consequences might have been different, preserving a significant religious and historical site from damage."
105175,1,"In the absence of a clash between AIADMK and DMK activists near a polling booth in Veerasolapuram panchayat on October 21, 2011, the Vellakoil police would not have registered cases against three activists each of the DMK and the AIADMK on the charges of assaulting each other."
108296,1,"If the two factions hadn't gotten engaged in the fight following a wordy duel over some poll issues, the police would not have reported it as the cause."
103381,1,"In another incident, it could have been the case that Udumalpet police wouldn't have booked cases against Mustalif and Hakkim, the DMDK and AIADMK candidates contesting as councillors in Ward 8 of Udumalpet Municipality, respectively, for engaging in similar clashes, had they not been involved in such altercations."
104121,1,"Were it not for the # FeesMustFall protests that caused unrest and turned violent towards the end of the year, the university would not have planned an increased."
102880,1,"Were it not for the protests held by Wits students demanding the realisation of free, quality and decolonised education, in line with the call of the #FeesMustFall movement, their call for such educational reforms might not have been voiced so strongly."
100399,1,Police would not have picked up two persons from the Tirunelveli district in connection with the murder of K N Ramajayam and regarding the life threat issued to his brother and former DMK minister K N Nehru on Sunday if it weren't for the circumstances surrounding the case.
111946,1,"Were it not the case that four persons were arrested on Sunday in connection with making life threat calls to former minister K N Nehru, the situation concerning threats to the former minister might have persisted unabated."
102217,1,"In Coimbatore and Tirupur districts, the absence of a free hand given to the police might have prevented the violence that broke out following the murder of Hindu Munnani spokesperson C. Sasikumar, had the police been empowered to act without restriction."
104357,1,Hundreds of women under the aegis of CPI ( M ) could have avoided staging a dharna at the Collectorate demanding free gas connection had circumstances been different so that their demands were met without the need for such protest.
111473,1,"The interdict might not have occurred had it not been the case that an incident in the morning, involving striking workers chasing two security guards off the Durban building site, preceded it."
105729,1,"Had talks with management not failed on Tuesday, it is unlikely that more than a thousand workers would have downed tools at 7am on Wednesday."
101826,1,"Without the presence of the fire mishap at the plywood factory in Paravoor involving the four workers from Orissa, there wouldn't have been a scenario where people's representatives, human rights activists, and the relatives of the victims would stage a protest in front of the Collectorate demanding a thorough probe into the alleged role of the factory management, as occurred on Saturday, May 5th, 2014, at 09:26 AM."
107006,1,"Assuming the factory owner Abdul Majeed had been willing to hand over the bodies to the protesting families, the cremation of them at the Pachalam cremation centre might not have been forced upon them by the owner."
112732,1,"Under different circumstances, it wouldn't have been the case that several persons, including police personnel, were hurt in clashes between local people and the police at Palode near Nedumangad in Thiruvananthapuram district on Sunday."
103601,1,"Had it not been for the clashes, neither about 20 police personnel��including Nedumangad DySP Sukeshan, Palode circle inspector Anil Kumar, sub-inspector Anil Kumar, and Pangode sub-inspector Praveen��nor about the same number of local people belonging to various political parties would have been injured."
113883,1,"The trouble might not have originated had the Palode sub-registrar office not been transferred from a rented building in Perungamala panchayat, where it had been operating for several years, to a freshly constructed government-owned structure approximately 100 metres distant in Nandiyodu panchayat."
110217,1,"Assuming the clashes wouldn't have occurred under circumstances where the local people hadn't pelted stones at the police party, the situation might have been different had the stone-throwing not taken place."
111719,1,"Had it not been for the requirement that non-white South Africans carry a document to prove they were allowed to enter ""white areas,"" a different number of women, possibly fewer than 20,000, might not have participated in the national march held on this day in 1956 to protest against pass law legislation."
101052,1,"Had they not embarked on a wildcat strike since September 12, demanding to be compensated with a minimum of R16,000 monthly, the circumstances might have unfolded differently, free from the unrest caused by their persistent action."
105180,1,"If the delay in compensation from ANDHRA PRADESH had not occurred, it is unlikely that ryots would have laid siege to the MRO office on March 14, 2006, with CPI(M) leaders leading the protest as they did, since the specific action of the farmers from Garikaparru and Thotlavalluru villages under Thotlavalluru mandal can be reasonably attributed to that grievance."
104554,1,"Had it not been for the strong exception taken to the inordinate delay in release of the promised compensation for crop loss in the August 2005 floods, it is unlikely that nearly 50 farmers, led by the Telugu Desam Party MPTC member Gurumurthy and local CPI - (M) leaders Krishna Babu and Kondala Babu, would have resorted to squatting before the MRO."
108937,1,"Had the efforts to persuade the farmers to relent not failed to yield results, the irate farmers might not have continued their protest till late in the evening."
109366,1,"Had the company not offered a once-off hardship allowance of R2000 to help workers deal with financial difficulties arising from the no-work , no-pay principle in place while they were striking, the workers would have faced heightened financial strain due to the absence of such assistance during their strike."
101146,1,"Had Amplats workers not gone on strike on September 12 demanding a monthly salary of R16,000, the circumstances leading to that specific labor action and the associated conditions would have persisted without that particular event triggering a change."
111383,1,"If prolonged strikes had not potentially precipitated the company closing down, he remarked following a Congress of SA Trade Unions rally in Rustenburg."
110194,1,"If the 20-year-old youth had not been shot dead allegedly by JD(U) MLC Manorama Devi 's son Rocky for overtaking his vehicle near the police line in Bihar 's Gaya district, it is unlikely that protests would have been triggered in the area."
106311,1,The youth's murder might not have taken political overtones this morning had the Leader of Opposition (LoP) Prem Kumar not met the family members of the victim to express sorrow and subsequently addressed a large number of people who had blocked the road near Mahabir bridge to protest against the murder.
103734,1,"Assuming the protesters had not been led by the Gaya district unit BJP President Anil Swami raising slogans against the district police demanding arrest of the prime accused in the murder case, the situation might have unfolded differently with potentially less focus on the police's actions regarding the prime suspect."
104040,1,"If the move wasn't seen as highly controversial, it wouldn't have sparked about 13,000 people to take to the streets in a protest that could have potentially ended without clashes with police."
102059,1,"Assuming the local legal system hadn't been meddled with by Beijing, it's plausible that the legal profession wouldn't have organized such an extraordinary protest involving over 2,000 members."
109798,1,"Even if the rate of outflow from Krishnaraja Sagar near Srirangapatna hadn't been increased on Thursday evening despite the plummeting water-level, the farmers in Mandya wouldn't have protested due to the severe water scarcity caused by the reduced outflow."
100624,1,"Thiruvananthapuram : Had the alleged assault on Tasni Banu , a woman BPO employee of the Infopark in Kochi not occurred a few days ago , dozens of people , including women , would not have taken out a 'Freedom Walk ' through the main thoroughfare of the city on Thursday midnight in protest against it."
103063,1,The situation might have been different if the participants hadn't raised slogans demanding stern action to check atrocities against women in the name of moral policing.
112701,1,"Without the 20th anniversary of its return to Chinese control having been marked by tens of thousands of pro-democracy protesters marching across Hong Kong in a high-profile show of dissent, the circumstances might have been different."
104379,1,"It might not have been the case that we would be here fighting for democracy and universal suffrage had the circumstances been different, as the organisers noted that over 60,000 individuals participated in the 3km march, an event that has taken place annually since Hong Kong's return to China in 1997."
103044,1,"The teenager, who was at his first rally and said he had come because he wanted to experience first-hand Hong Kong��s vibrant democracy movement, might not have voiced that it is very selfish if he had approached the situation with a different perspective on personal motivations."
101871,1,"Were it not the case that both of these issues continued to be deeply unpopular among city residents, and previous government efforts to enact security legislation and national education had not triggered mass protests, the landscape of public opinion and governmental policy initiatives might have unfolded quite differently."
110055,1,"Were it not for the apparent upsurge in deadly ethnic violence, officials in China's troubled far west would not have been compelled to vow a 'thunderous' anti-terror crackdown, nor would thousands of heavily armed troops have paraded through the cities there."
110031,1,"Had the three machete-wielding attackers not killed five civilians in Hotan��s Pishan county, they wouldn��t have been reported to have been gunned down by police."
106069,1,"Assuming that the four assailants had not utilized home-made explosives to launch a deadly assault on a government compound in Karakax county, they would not have been reportedly shot dead on 28 December."
111848,1,"Had it not been for the alleged involvement of Islamic extremists and separatists in such attacks, with the resentment at Communist party rule among the predominantly Muslim ethnic Uighur population not being a significant driving force behind much of the violence, China might not have attributed the blame solely to those groups, and human rights activists could have potentially been less inclined to suspect that the violence was primarily fueled by Uighur grievances against the ruling party."
106858,1,"It would not be out of proportion to the level of violence that we have seen in Xinjiang this year, were it not for China��s leaders having declared a ��people��s war on terror�� in 2014 after a series of attacks that took place or were linked to Xinjiang."
102634,1,"Had the tension not prevailed at NIT here with outstation students making a slew of demands, including shifting the institute out of Kashmir and action against the policemen involved in lathicharge yesterday, the HRD team from Delhi wouldn't have rushed here to resolve the crisis being witnessed since last six days, as the students of Jammu University wouldn't have shouted slogans during a protest rally against the police action on non-Kashmiri students in NIT Srinagar."
103441,1,"Had the Union Minister not assured the students that the HRD team would remain at NIT Srinagar until the exams, which commence on April 11, were concluded, apprehensions regarding the agitation potentially impacting their academic performance as the exams approached might have persisted."
106381,1,"If members of the Mamelodi community had not staged a protest at the High Court Thursday, it is unlikely that their complaints regarding the individual's supposed jail time and the non-extension of his bail would have been voiced publicly in that manner."
114128,1,"Were the members of the Mamelodi community not to have staged a protest at the High Court Thursday, complaining that he should have been in jail and that his bail should not have been extended, their concerns regarding his supposed lack of detention and the extension of his bail would likely not have been brought to the attention of the court."
106876,1,"Had the Council for the Advancement of the SA Constitution not made a complaint, the SAHRC might not have investigated Tatane's death, which occurred during a protest in Ficksburg in April 2011."
100959,1,"Had a suitably qualified person not been chosen, it would not have been the case that such a person foresaw the demonstration degrading into violence and consequently prepared for that possibility, as stated by SAHRC."
101404,1,"Assuming the Delhi government had successfully checked the power tariff hike, the Bharatiya Janata Party (BJP) would not have protested against the hike in the national capital on 01st February 2014 02:07 PM."
109767,1,"If Muslim women had not assembled at Jantar Mantar on Thursday raising slogans like "" Panchayato me lar kar pahunche hain , Sansad me bhi lar ke pahuchenge "" ( we fought to reach the panchayats , we will fight to reach the Parliament ) demanding the passage of Women 's Reservation Bill in the Lok Sabha in the current session of the Parliament , they would not have been demanding the passage of Women 's Reservation Bill in the Lok Sabha in the current session of the Parliament ."
114389,1,"Muslim women assembling at Jantar Mantar on Thursday with slogans like "" Panchayato me lar kar pahunche hain , Sansad me bhi lar ke pahuchenge "" ( we fought to reach the panchayats , we will fight to reach the Parliament ) and demanding the passage of Women 's Reservation Bill in the Lok Sabha in the current session of the Parliament could have seen their efforts met with success had they not been engaged in sitting on dharna."
111015,1,"Assuming the absence of the killing of Swami Lakshmanananda Saraswati, it is plausible that large-scale displacement might not have occurred in Kandhamal district during and after the 2008 riots."
102111,1,"If it weren't for the fact that about 28 organisations under the banner of Confederation of Sanathana Dharma Suhruth Vedi hadn't launched agitations about 20 months ago demanding that the study centres be opened, those agitations wouldn't have occurred."
111066,1,"About 28 organisations under the banner of Confederation of Sanathana Dharma Suhruth Vedi might not have launched agitations about 20 months ago demanding that the study centres be opened, things could have unfolded differently."
